"word_lowercase","word","difficulty","standard_error","difficulty_lower","difficulty_upper","grade_eq","n_attempts","n_correct","n_incorrect","tasa_sfi","tasa_d","tasa_u","tasa_f","tasa_gr1","tasa_gr2","tasa_gr3","tasa_gr4","tasa_gr5","tasa_gr6","tasa_gr7","tasa_gr8","tasa_gr9","tasa_gr10","tasa_gr11","tasa_gr12","tasa_gr13","Log_Freq_HAL","Freq_SUBTLEXUS","sub_unigram_freq","wiki_unigram_freq","cyplex_7_9_raw_freq","cyplex_7_9_zipf_freq","cyplex_7_9_book_prop","cyplex_10_12_raw_freq","cyplex_10_12_zipf_freq","cyplex_10_12_book_prop","CD_SUBTLEXUS","Prevalence_Brys","Fam_Glasgow","AoA_Kuper","AoA_LWV","DPoS_Brys","POS","Conc_Brys","Imageability","Nmeanings_Websters","Valence_Warr","Valence_NRC","Arousal_Warr","Arousal_NRC","Emot_Assoc_Positive","Emot_Assoc_Joy","Sem_Diversity","Sem_N","NMorph","MorphSp","spelling_pattern","Length","Ortho_N","OLD20","OLD20F","Orth_Spread","BG_Sum","BG_Mean","BG_Frequency_By_Position","pronunciation","NPhon","NSyll","NSyll_ELP","NSyll_Chee","Phono_N","PLD20","PLD20F","First_Phon_bilabial","First_Phon_labiodental","First_Phon_interdental","First_Phon_alveolar","First_Phon_palatal","First_Phon_velar","First_Phon_glottal","First_Phon_stop","First_Phon_fricative","First_Phon_affricate","First_Phon_nasal","First_Phon_liquid","First_Phon_glide","First_Phon_voiced","Phonographic_N","Phonographic_N_Freq","spell2pron","Consistency_Token_FF_O","Consistency_Token_FF_R","Consistency_Token_FB_O","Consistency_Token_FB_R","Siegelman_OSC","Marelli_OSC"
"brisk","brisk",0.704257037738017,0.462392539893063,-0.202032340452386,1.61054641592842,3.018,34,26,8,46.2999992370605,0.699999988079071,4,95,2,3,4,3,4,4,3,3,3,3,4,3,3,5.852,1.73239376,663,1996,52,3.67,0.09,168,3.89,0.26,1.698970004,2.232987962,4.2,10.17,9.41045,"Adjective","JJ",2.5,NA,2,5.86,0.719,5.3,0.745,0,0,1.762578173,0,1,"{brisk}","brisk",5,3,1.8,7.483,2,13449,3362.25,2314,"br""Isk",5,1,1,1,4,1.7,7.201,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6.35,1.60714285714286,1,1,1,0.892889699,0.0194632069086134,0.811437514501845
"briskly","briskly",1.90154442101818,0.353510038567031,1.2086647454268,2.59442409660956,3.797,49,25,24,46.2000007629395,0.619199991226196,4,100,NA,1,5,6,5,5,5,4,4,4,3,2,0,5.468,1.113943352,138,458,120,4.03,0.18,352,4.21,0.37,1,1.930299959,NA,NA,NA,"Adverb","RB",2.83,NA,1,NA,NA,NA,NA,NA,NA,1.439634955,0,2,"{brisk}>ly>","briskly",7,1,2.25,6.027,1,17633,2938.833,2753,"br""Isk.li",7,2,2,2,2,2.45,5.737,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2.041666667,1,0.738610148,1,0.654862251,0.102089155857198,1
"britain","Britain",1.71513270654758,0.409956848383405,0.911617283716106,2.51864812937905,3.654,44,31,13,56.5999984741211,0.486799985170364,45,1314,NA,0,1,4,18,23,27,32,36,40,45,57,115,9.488,2.367355921,12570,198723,159,4.15,0.12,434,4.3,0.27,2.113943352,NA,NA,NA,NA,"Name","NN",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.911858494,8167,2,"{brit--ain}","Britain",7,0,2.8,7.802,0,31428,5238,5299,"br""I.tn=",5,2,2,2,2,1.75,7.059,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2.555555556,0.811507704,0.463113763,0.973844842,0.430171415,0.0105304779615895,0.404185689009862
"british","British",0.565037094340846,0.447141393313122,-0.311360036552873,1.44143422523457,2.947,29,19,10,60.5,0.572700023651123,112,2916,3,14,25,36,61,74,85,98,107,126,136,162,194,10.56,3.108565024,35605,930319,335,4.48,0.22,1391,4.8,0.39,2.725911632,NA,NA,NA,NA,"Adjective","JJ|NN",NA,NA,1,NA,NA,NA,NA,NA,NA,1.99844229,8823,2,"{brit--ish}","British",7,1,2.85,6.556,1,28956,4826,4554,"br""I.4IS",6,2,2,2,1,2.1,6.444,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.252,2.136363636,0.625761943,0.77864488,0.62988196,0.907217107,0.0326612927394889,0.399293453099403
"britons","britons",3.14543249575793,0.378190244417689,2.40417961669926,3.8866853748166,4.996,40,22,18,42.9000015258789,0.476099997758865,1,56,NA,NA,NA,NA,0,1,2,2,2,2,3,3,2,5.768,0.698970004,352,4792,5,2.73,0.01,12,2.77,0.03,0.602059991,NA,NA,NA,NA,"Noun","NN",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.534978846,0,3,"{brit--on}>s>","britons",7,0,2.65,6.956,0,26723,4453.833,4186,"br""I.tn=z",6,2,2,2,1,1.85,6.684,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2.666666667,0.811507704,0.731047269,0.973844842,0.549884861,0.294990617082882,NA
"brittle","brittle",0.927346927233428,0.444199676541171,0.0567155612127329,1.79797829325412,3.14,35,25,10,46,0.73470002412796,3,87,NA,0,1,1,3,3,4,5,4,4,5,6,3,6.603,1.857332496,1010,4117,75,3.83,0.06,89,3.61,0.15,1.72427587,2.252687714,NA,9.78,9.808690909,"Adjective","JJ",3.56,NA,1,3.86,0.276,4.42,0.49,0,0,1.671685974,0,1,"{brittle}","brittle",7,1,2.2,6.79,1,20537,3422.833,3735,"br""I.4l=",5,2,2,2,5,1.65,6.882,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.434,1.92307692307692,0.870129065,0.782849479,0.550525358,0.622704525,0.118225422761799,0.947407733563226
"broad","broad",3.00559421682991,0.118896360826508,2.77255734960995,3.23863108404987,4.838,512,146,366,57.2999992370605,0.981500029563904,53,945,4,11,24,27,42,49,50,51,51,58,54,55,83,9.442,2.876217841,9851,99681,301,4.43,0.31,798,4.56,0.54,2.722633923,2.431149076,NA,10.5,8.741006563,"Adjective","JJ|NN",2.45,463,4,5.14,0.762,3.26,0.365,NA,NA,2.089132773,6796,1,"{broad}","broad",5,2,1.7,7.416,2,8392,2098,2640,"br""Od",4,1,1,1,17,1.35,8.035,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7.828,2.51851851851852,1,0.528296383,1,0.704778954,0.012539905758983,0.357430369425194
"broadcast","broadcast",0.429906896228764,0.599304218408223,-0.744729371851353,1.60454316430888,2.882,32,28,4,48,0.625999987125397,6,155,NA,NA,1,1,3,3,3,3,4,7,8,12,15,9.666,2.660865478,8592,194861,31,3.46,0.06,97,3.65,0.11,2.463892989,2.575829304,NA,9.3,9.3,"Noun","NN|VB|JJ",3.46,NA,2,4.89,0.615,4.41,0.587,0,0,1.508161336,6997,2,"{broad}{cast}","broadcast",9,0,3.35,5.644,0,22890,2861.25,3877,"br""Od.k%ast",8,2,2,2,0,3.3,4.99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2.65217391304348,0.737790306,0.690035887,0.736451176,0.759903699,0.781484432205323,0.916142510438393
"broader","broader",3.98106469274284,0.568591531148429,2.86662529169192,5.09550409379376,6.077,16,10,6,48,0.903400003910065,6,118,1,0,0,0,0,1,2,3,3,4,4,5,18,8.01,1.544068044,755,31037,16,3.18,0.04,44,3.31,0.09,1.431363764,NA,NA,NA,NA,"Adjective","JJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.908817053,3124,2,"{broad}>er>","broader",7,2,1.95,6.53,1,26418,4403,5403,"br""O4.@`",5,2,2,2,3,1.95,7.185,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2.84615384615385,0.973150812,0.574085122,0.795076518,0.423302358,0.0663627133941137,NA
"broadly","broadly",2.57123418440191,0.418946412895688,1.75009921512636,3.39236915367746,4.387,42,22,20,44,0.824599981307983,2,50,1,1,1,1,1,1,1,1,0,0,1,1,5,7.233,1,260,21789,55,3.7,0.1,102,3.67,0.16,1,2.441771732,NA,NA,NA,"Adverb","RB",1.68,NA,1,NA,NA,NA,NA,NA,NA,2.048992661,2243,2,"{broad}>ly>","broadly",7,0,2.55,6.571,0,13001,2166.833,3071,"br""Od.li",6,2,2,2,1,2.2,6.843,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2.46428571428571,0.989774454,0.71990886,0.894093128,0.587977209,NA,1
"broadway","broadway",1.25996983055687,0.485201812664555,0.308974277734342,2.2109653833794,3.34,37,30,7,42.9000015258789,0.306499987840652,1,71,NA,0,2,1,2,2,2,2,1,2,2,2,1,8.761,NA,6517,72333,34,3.49,0.03,65,3.48,0.07,NA,NA,NA,NA,NA,NA,"NN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"{broad--way}","broadway",8,0,3.1,6.397,NA,10656,1522.286,2903,"br""Od.we",6,2,2,2,0,2.85,7.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.272727273,NA,NA,NA,NA,0.0376722555855383,NA
"broke","broke",-2.56443805951409,0.513829473168089,-3.57154382692354,-1.55733229210464,2.005,32,25,7,58.4000015258789,0.750899970531464,68,1452,84,92,91,92,78,80,82,80,73,65,57,43,30,9.553,3.728840568,73834,119131,1064,4.98,0.74,2423,5.04,0.89,3.498310554,2.439610926,NA,NA,5.935415269,"Verb","VB|NN|JJ",3.29,485,2,NA,0.245,NA,0.59,0,0,1.939702288,6987,1,"{broke}","broke",5,2,1.8,7.607,2,7861,1965.25,3053,"br""ok",4,1,1,1,13,1.65,7.887,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7.756,1.6,1,1,1,0.619225037,0.0759768880894814,0.273874084240013
"broken","broken",-0.964654316138351,0.39484023048468,-1.73854116788832,-0.190767464388378,2.367,49,27,22,60.2999992370605,0.95279997587204,106,1906,64,83,102,112,116,117,119,116,121,123,119,112,55,10.15,3.560504415,64141,216674,1530,5.14,0.75,3294,5.18,0.96,3.382017043,2.439059658,6,NA,5.935415269,"Verb","VB|JJ",4.11,469,10,2.75,0.062,4.86,0.5,0,0,2.043095541,7841,2,"{broke}>en>","broken",6,1,1.9,7.06,1,15060,3012,4133,"br""ok.@n",6,2,2,2,2,1.9,6.712,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1.96551724137931,0.997538459,0.404307763,0.613662111,0.580120176,0.16415133912589,0.9065558672731
"broker","broker",-0.571739902622944,0.519027359012326,-1.5890335262871,0.445553721041215,2.486,46,39,7,44.0999984741211,0.573800027370453,2,70,NA,0,NA,0,1,4,3,3,3,1,1,2,3,8.444,2.269512944,3365,10653,4,2.65,0.01,12,2.77,0.02,2.071882007,2.241402728,NA,10.94,11.11676364,"Noun","NN|VB",4.03,NA,4,4.15,0.582,3.77,0.462,0,0,1.426671073,7,2,"{broke}>er>","broker",6,2,1.8,6.613,2,21010,4202,5700,"br""ok.@`",5,2,2,2,2,1.85,6.475,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2.07692307692308,0.997538459,0.650918103,0.613662111,0.824897067,0.150896068863433,0.872762111521662
"bronx","bronx",1.46482473671272,0.472105723463946,0.539497518723386,2.39015195470205,3.476,39,30,9,43.7000007629395,0.626900017261505,2,57,NA,0,2,1,1,2,2,2,2,3,3,3,0,7.042,2.506505032,2870,17182,7,2.85,0.01,15,2.86,0.02,2.23299611,NA,NA,NA,NA,"Name","NN",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31203901,240,1,"{bronx}","bronx",5,1,1.95,7.558,1,13877,3469.25,2696,"br""ANks",6,1,1,1,3,1.85,7.215,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1.736842105,1,1,1,0.694965449,NA,NA
"bronze","bronze",1.42618446961923,0.423085467188208,0.596936953930342,2.25543198530812,3.449,46,34,12,51.4000015258789,0.831799983978271,13,275,NA,NA,2,6,12,15,15,17,20,21,22,21,10,8.572,2.158362492,3635,119162,105,3.98,0.14,405,4.27,0.27,2,2.236044792,5.849,10,8.756761875,"Noun","NN",4.47,588,4,5.81,0.622,3.62,0.333,0,0,1.310215551,4081,1,"{bronze}","bronze",6,0,2.05,7.166,0,15049,3009.8,2771,"br""Anz",5,1,1,1,7,1.85,7.265,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2.03333333333333,1,1,1,0.369715272,0.0636829911926004,1
"brook","brook",-0.553018808639638,0.513364908262002,-1.55921402883316,0.453176411553886,2.492,30,23,7,48.0999984741211,0.442299991846085,6,186,24,15,8,7,5,5,4,5,5,4,4,3,1,7.934,2.021189299,1797,30557,52,3.67,0.06,297,4.13,0.11,1.851258349,1.972961051,NA,8.42,8.31278125,"Noun","NN|VB",4.43,597,3,7,0.594,3.33,0.347,0,0,1.636919587,1918,1,"{brook}","brook",5,3,1.7,7.493,2,7945,1986.25,2644,"br""Uk",4,1,1,1,8,1.55,8.153,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.066,1.66666666666667,1,0.971147825,1,1,0.0614500559581631,1
"brooklyn","Brooklyn",0.0383817304920464,0.516655191403664,-0.974262444659135,1.05102590564323,2.709,28,21,7,48.7000007629395,0.585099995136261,7,183,3,3,3,3,7,10,11,12,13,11,10,7,4,8.353,NA,8279,65489,92,3.92,0.01,74,3.53,0.04,NA,NA,NA,NA,NA,NA,"NN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"{brook--lyn}","Brooklyn",8,0,3.6,6.272,NA,12365,1766.429,3092,"br""Uk.lIn",7,2,2,2,1,3,6.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.181818182,NA,NA,NA,NA,NA,NA
"broom","broom",-1.68659408629488,0.168714779796727,-2.01727505469646,-1.3559131178933,2.186,518,458,60,49,0.648800015449524,7,185,7,9,16,16,11,8,6,6,4,2,1,2,0,6.397,2.387389826,3716,4657,340,4.48,0.17,474,4.34,0.26,2.255272505,2.437661515,5.515,5.5,5.692582292,"Noun","NN",4.89,608,2,5.5,0.385,3.33,0.154,0,0,1.794623761,0,1,"{broom}","broom",5,4,1.7,7.438,3,9741,2435.25,2894,"br""um",4,1,1,1,15,1.45,7.926,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7.404,1.75,1,0.115299779,1,1,0.0647716700608306,0.83430197132644
"brother","brother",-2.90491253379703,0.449771774159764,-3.78646521115017,-2.02335985644389,1.94,51,37,14,60.5999984741211,0.70440000295639,115,2542,276,272,193,178,150,125,115,99,87,68,58,50,21,10.073,4.160828543,269620,382667,2944,5.42,0.68,4467,5.31,0.81,3.579326204,2.240816331,6.677,3.63,3.712746465,"Noun","NN",4.43,589,3,6.18,0.823,4.48,0.361,1,0,1.703557803,7380,1,"{brother}","brother",7,1,1.9,6.782,1,26656,4442.667,6474,"br""V.D@`",5,2,2,2,1,1.9,7.683,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1.88888888888889,0.704646691,0.627369021,1,0.48921741,0.250813860522856,0.98395794050144
"brotherhood","brotherhood",-1.13913834240459,0.548331572373415,-2.21386822425648,-0.0644084605526967,2.32,34,28,6,43.7999992370605,0.634599983692169,2,58,NA,NA,0,0,1,2,2,2,2,1,1,1,4,7.197,2.328379603,3849,18801,13,3.1,0.02,34,3.2,0.04,2.033423755,2.434776507,NA,9.44,9.44,"Noun","NN",2.58,NA,4,6.42,0.99,5.14,0.471,1,0,1.612117751,1516,2,"{brother}>hood>","brotherhood",11,0,4.45,6.569,0,32219,3221.9,6534,"br""V.D@`.h%Ud",8,3,3,3,0,4.45,5.838,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1.66666666666667,0.793863044,0.751579348,1,0.659478273,0.310997009810622,NA
"brothers","brothers",-1.8173955557064,0.499466242047587,-2.79634939011967,-0.83844172129313,2.157,38,23,15,57.2999992370605,0.869000017642975,54,1034,38,72,70,74,67,61,58,52,51,41,36,28,15,9.8,3.38039216,47582,196337,851,4.88,0.48,1873,4.93,0.69,3.104487111,NA,NA,NA,NA,"Noun","NN",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.746547595,8004,2,"{brother}>s>","brothers",8,1,2.4,6.523,1,30523,4360.429,7076,"br""V.D@`z",6,2,2,2,1,2.2,7.027,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1.81481481481481,0.704646691,0.630140972,1,0.464567288,0.261947186603287,NA
"brought","brought",-0.985910583909941,0.682528158874433,-2.32366577530383,0.351844607483948,2.361,54,51,3,64.0999984741211,0.935400009155273,259,4708,109,185,219,228,277,274,275,265,258,254,257,243,213,10.591,3.943840626,160497,311785,2509,5.35,0.86,5327,5.39,0.98,3.669037801,2.226050759,NA,NA,NA,"Verb","VB",2.23,NA,NA,NA,NA,NA,NA,NA,NA,2.15473211,8775,1,"{brought}","brought",7,2,1.9,6.866,1,11422,1903.667,2862,"br""Ot",4,1,1,1,13,1.5,7.86,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,3.96296296296296,1,0.935516699,1,0.660052219,0.0617884057718253,NA
"brow","brow",3.20578161020176,0.355303938103737,2.50938589151844,3.90217732888508,5.066,44,23,21,46.0999984741211,0.430200010538101,4,120,NA,1,4,4,5,5,5,5,5,4,3,4,1,6.69,1.977723605,1891,2957,197,4.25,0.26,652,4.47,0.48,1.897627091,2.157684358,4.697,9.82,8.993894792,"Noun","NN",4.39,NA,5,5.11,0.562,3.23,0.311,0,0,1.506125268,0,1,"{brow}","brow",4,8,1.55,8.184,3,6907,2302.333,2600,"br""aU",3,1,1,1,7,1.45,7.845,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6.088,1.96153846153846,1,0.492252013,1,0.607555004,0.0711623135063974,0.142573903979167
"brown","brown",-3.86202335496378,0.460925663925313,-4.76543765625739,-2.95860905367017,1.744,52,38,14,61.0999984741211,0.854499995708466,128,2485,264,162,151,143,132,129,126,124,119,101,95,80,37,10.648,3.486713776,32487,280554,1456,5.11,0.74,3830,5.24,0.92,3.110926242,2.252142742,6.333,4.196887,3.910217742,"Name","JJ|NN|VB",4.48,NA,3,5.52,0.396,3.32,0.202,0,0,1.898229298,8319,1,"{brown}","brown",5,8,1.6,7.882,4,7208,1802,2665,"br""aUn",4,1,1,1,14,1.55,7.405,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6.23,1.89655172413793,1,0.754118044,1,0.251485917,0.0828706300499513,0.948995854342518
"brownie","brownie",-0.268744949423922,0.487270589749395,-1.22379530533274,0.686305406484892,2.591,29,20,9,43.2000007629395,0.519999980926514,2,56,2,7,4,3,1,0,0,0,0,0,0,0,NA,7.462,2.257678575,1494,1669,195,4.24,0.05,51,3.38,0.03,1.851258349,2.436808643,NA,4.8,6.20445,"Noun","NN",4.82,553,1,NA,NA,NA,NA,NA,NA,1.131115902,0,2,"{brown}>y>","brownie",7,0,2.7,6.572,0,14539,2423.167,4061,"br""aUn.i",5,2,2,2,7,1.95,7.08,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2.42857142857143,0.972579053,0.644379495,0.927843151,0.317535565,-0.00581571959558193,1
"brownish","brownish",-0.902494208961294,0.568445337808305,-2.01664707106557,0.211658653142984,2.385,57,50,7,42.7999992370605,0.700399994850159,1,43,NA,0,1,0,1,2,3,3,3,3,2,1,0,5.624,1.113943352,191,9870,22,3.31,0.04,35,3.22,0.08,1.079181246,1.711748616,NA,7.71,7.71,"Adjective","JJ",3.24,NA,1,NA,NA,NA,NA,NA,NA,1.03229106,4,2,"{brown}>ish>","brownish",8,0,2.85,6.112,0,18611,2658.714,3972,"br""aUn.IS",6,2,2,2,1,2.45,6.889,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2.37037037037037,0.972579053,0.741921408,0.927843151,0.79172009,NA,NA
"browse","browse",0.520063562007213,0.491811222553786,-0.443886434198208,1.48401355821263,2.925,23,11,12,38.5999984741211,0.529399991035461,0.721300005912781,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.856,1.491361694,523,5189,8,2.9,0.01,14,2.84,0.03,1.462397998,2.321514965,NA,9.89,9.52753125,"Verb","VB",3.07,NA,2,5.47,0.635,3.57,0.75,NA,NA,1.569857063,0,1,"{browse}","browse",6,2,1.9,6.472,1,11220,2244,3073,"br""aUz",4,1,1,1,13,1.7,6.772,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4.666,2.42307692307692,1,1,1,0.225640225,0.0661435062552971,0.65848434963134
"bruised","bruised",2.17849212824993,0.526681775965418,1.14619584735771,3.21078840914215,4.026,29,21,8,44.7000007629395,0.564800024032593,2,75,NA,1,2,2,3,5,5,5,4,4,3,1,0,6.571,2.033423755,2254,2274,111,4,0.2,245,4.05,0.33,1.982271233,NA,NA,NA,NA,"Verb","VB|JJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.664895139,0,2,"{bruise}>ed>","bruised",7,5,2.15,6.634,1,21114,3519,3826,"br""uzd",5,1,1,1,6,1.85,6.816,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4.727,2.62962962962963,1,1,1,0.177855983,0.118910485508419,NA
"bruises","bruises",2.40075261315743,0.409272615356168,1.59857828705934,3.20292693925552,4.225,34,19,15,44.2999992370605,0.750100016593933,2,58,NA,1,2,2,2,2,3,2,3,2,2,1,1,6.702,2.431363764,4346,1782,57,3.71,0.1,167,3.88,0.27,2.315970345,NA,NA,NA,NA,"Noun","NN|VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.595816527,0,2,"{bruise}>s>","bruises",7,4,1.8,6.702,2,25766,4294.333,4391,"br""uz.@z",6,2,2,2,7,1.85,6.859,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.569,3.2,0.684665628,0.613076348,0.887458527,0.480879357,0.0792063324179197,NA
"brush","brush",-3.09261101760323,0.461550415054416,-3.99724983110989,-2.18797220409657,1.903,61,46,15,56,0.873700022697449,39,766,68,39,45,43,47,48,47,35,35,25,21,20,10,8.648,2.859138297,10855,15852,431,4.59,0.43,765,4.54,0.64,2.767155866,2.575829304,6.107,3.78,4.122585313,"Verb","NN|VB",4.54,570,9,5.47,0.49,3.18,0.265,0,0,1.518723687,1255,1,"{brush}","brush",5,3,1.7,7.107,3,8312,2078,1838,"br""VS",4,1,1,1,4,1.65,7.438,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6.94,1.64285714285714,1,0.766795416,1,0.950922654,0.0849365480367166,0.929852891413724
"brushed","brushed",-1.39435764003106,0.542532252903568,-2.45772085572205,-0.330994424340067,2.254,33,22,11,51,0.774900019168854,12,263,21,28,21,19,17,13,13,10,9,8,6,4,0,7.349,2.093421685,1686,2861,393,4.55,0.43,705,4.51,0.6,2.06069784,2.197858604,5.393,NA,NA,"Verb","VB",3.29,NA,NA,NA,NA,NA,NA,NA,NA,1.494321603,0,2,"{brush}>ed>","brushed",7,3,1.8,6.788,3,19953,3325.5,3911,"br""VSt",5,1,1,1,4,1.7,7.074,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7.431,2.13793103448276,1,0.836795252,1,1,0.0526638343911897,NA
"brushes","brushes",-0.943739036087806,0.501157799371448,-1.92600832285584,0.0385302506802321,2.373,38,20,18,48.5,0.759999990463257,7,152,21,8,7,7,4,4,4,3,3,3,3,5,3,6.962,1.86332286,1434,3672,93,3.92,0.14,160,3.87,0.21,1.763427994,2.575829304,NA,NA,NA,"Noun","NN|VB",4.67,NA,NA,NA,NA,NA,NA,NA,NA,1.347413466,0,2,"{brush}>s>","brushes",7,3,1.8,6.293,2,24605,4100.833,4476,"br""VS.@z",6,2,2,2,3,1.9,6.712,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5.314,1.78260869565217,0.994145562,0.684456859,0.68996436,0.539835407,0.00057576987632847,NA
"brushing","brushing",-0.901796555388823,0.498244142953814,-1.8783550755783,0.0747619648006524,2.385,30,20,10,47.9000015258789,0.672299981117249,6,146,2,7,9,8,6,4,5,4,3,3,4,2,3,7.323,2.049218023,1707,1857,163,4.17,0.27,392,4.25,0.48,1.973127854,2.438503854,NA,NA,NA,"Verb","VB|NN",3.81,NA,2,NA,NA,NA,NA,NA,NA,1.509800266,0,2,"{brush}>ing>","brushing",8,2,2.3,6.58,2,34023,4860.429,5848,"br""VS.IN",6,2,2,2,2,1.85,6.74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6.863,2.16,0.994145562,0.755626152,0.68996436,0.559401843,0.0224470338558895,NA
"brutal","brutal",0.892963214389489,0.527280265574845,-0.140506106137207,1.92643253491619,3.121,32,25,7,44.9000015258789,0.555999994277954,3,80,NA,0,0,1,2,2,2,2,2,4,3,3,5,8.077,2.575187845,7651,16247,113,4.01,0.13,194,3.95,0.24,2.495544338,2.183584334,5.242,10.17,9.693449293,"Adjective","JJ",2,427,2,3.07,0.122,5.13,0.882,0,0,1.814415511,1664,2,"{brute}>al>","brutal",6,0,2.75,7.431,0,13968,2793.6,2605,"br""u4.l=",5,2,2,2,4,1.95,6.406,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1.6,0.625761943,0.619737496,0.62988196,0.390210902,NA,0.803170485865454
"brute","brute",1.46558876126601,0.561840090344067,0.364382184191639,2.56679533834038,3.476,29,24,5,43.5,0.411799997091293,2,68,1,4,3,3,2,1,1,2,2,2,2,1,1,7.943,2.212187604,3001,3806,105,3.98,0.14,121,3.75,0.18,2.127104798,2.159809737,3.968,10.85,10.42245625,"Noun","NN",3.31,481,5,3.48,0.115,4.85,0.547,0,0,1.719610491,0,1,"{brute}","brute",5,1,1.95,7.56,0,12999,3249.75,2719,"br""ut",4,1,1,1,19,1.2,8.226,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.162,2.16666666666667,1,1,1,0.23527897,0.000441581174013721,1
"bubble","bubble",-1.29953942309455,0.455068425730202,-2.19147353752575,-0.407605308663354,2.278,48,22,26,48,0.673600018024445,6,146,22,7,6,4,5,7,7,6,6,5,3,5,2,8.677,2.611723308,7818,15879,361,4.51,0.28,317,4.16,0.36,2.46686762,2.432073555,5.758,3.79,4.504464646,"Noun","NN|JJ|VB",4.6,604,7,6.43,0.774,4.19,0.213,0,0,1.847541892,1300,1,"{bubble}","bubble",6,5,1.7,5.884,4,11098,2219.6,3054,"b""V.bl=",4,2,2,2,9,1.5,6.764,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5.864,1.73333333333333,0.993213997,0.755626152,0.548524209,0.27323924,0.0586902351925339,0.98744328138624
"bubbling","bubbling",-0.0338479578350092,0.580781793511813,-1.17218027311816,1.10448435744814,2.68,27,16,11,45.2999992370605,0.66430002450943,3,78,0,3,3,4,4,5,4,3,3,3,2,1,1,6.337,1.755874856,1360,2730,132,4.07,0.23,230,4.02,0.34,1.716003344,2.24883136,NA,NA,4.504464646,"Verb","VB|NN",3.44,NA,NA,NA,0.5,NA,0.438,0,0,1.727791242,0,2,"{bubble}>ing>","bubbling",8,3,2.35,5.759,0,33595,4799.286,6357,"b""V.bl=.IN",6,2,3,2,5,1.85,5.51,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5.425,1.73333333333333,0.993213997,0.755626152,0.538917225,0.559401843,0.0536963006688353,NA
